gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,subfamily,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,eventType
1987022820,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1400755,,,,,,,,,,CC_BY_4_0,,,2020-06-07T02:17:40Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,,urn:catalog:JBRJ:RB:1400755,RB01400755,20436,"G. Martinelli; N.Pougy, E. Fernandez, C.Baez",,,,,,,,,,,,,PRESENT,,,,,,,RB 777814,"heliófila, rupícola; caules verdes, espinhos nigrescentes; espinhos do ápice de cor avermelhado; frutos róseos.",,,,,,,,,,,2018-10-22T00:00:00,,,,2018,10,22,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,Monte Azul,"Serra de Montevidéu, Morro das Marombas. Campos Rupestres.",,,,,,,,,-15.136944,-42.791389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.R. Gonzaga,,2019-02-05T00:00:00,,,,,,,,,,,,Micranthocereus albicephalus (Buining & Brederoo) F.Ritter,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Micranthocereus,Micranthocereus,,,albicephalus,,,SPECIES,,,,ACCEPTED,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:24.801Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,3943138,3943138,6,7707728,220,422,2519,7280082,,3943138,Micranthocereus albicephalus,Micranthocereus albicephalus (Buining & Brederoo) F.Ritter,Micranthocereus albicephalus (Buining & Brederoo) F.Ritter,,EML,2023-06-21T19:33:24.801Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.495_2,Monte Azul,,,VU,
1987022800,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1401022,,,,,,,,,,CC_BY_4_0,,,2018-12-06T17:59:24Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,"{""project"" : ""Projeto do CNCFlora com financiamento Fundação Boticário - nº1101_20215""}",urn:catalog:JBRJ:RB:1401022,RB01401022,303,"Bocayuva, M.; Rocha, H.",,,,,,,,,,,,,PRESENT,,,,,,,RB 778076,,,,,,,,,,,,2018-01-17T00:00:00,,,,2018,1,17,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,Grão Mogol,Trilha da Tropa. Parque Estadual Grão Mogol,,,,,,,,,-16.556111,-42.898055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cipocereus minensis (Werderm.) F.Ritter,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Cipocereus,Cipocereus,,,minensis,,,SPECIES,,,,ACCEPTED,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:03.054Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LATITUDE;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,true,7279921,7279921,6,7707728,220,422,2519,7279912,,7279921,Cipocereus minensis,Cipocereus minensis (Werderm.) F.Ritter,Cipocereus minensis (Werderm.) Ritter,,EML,2023-06-21T19:33:03.054Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.316_2,Grão Mogol,,,LC,
1987022799,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1401002,,,,,,,,,,CC_BY_4_0,,,2018-12-06T17:58:30Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,"{""project"" : ""Projeto do CNCFlora com financiamento Fundação Boticário - nº1101_20203""}",urn:catalog:JBRJ:RB:1401002,RB01401002,291,"Bocayuva, M.; Rocha, H.",,,,,,,,,,,,,PRESENT,,,,,,,RB 778056,,,,,,,,,,,,2018-01-15T00:00:00,,,,2018,1,15,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,Grão Mogol,Trilha do Barão. Parque Estadual Grão Mogol,,,,,,,,,-16.596667,-42.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brasilicereus markgrafii Backeb. & Voll,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Brasilicereus,Brasilicereus,,,markgrafii,,,SPECIES,,,,ACCEPTED,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:11.519Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,3947322,3947322,6,7707728,220,422,2519,7905826,,3947322,Brasilicereus markgrafii,Brasilicereus markgrafii Backeb. & Voll,Brasilicereus markgrafii Backeb. & Voll,,EML,2023-06-21T19:33:11.519Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.316_2,Grão Mogol,,,VU,
1987022793,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1401023,,,,,,,,,,CC_BY_4_0,,,2018-12-06T17:59:26Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,"{""project"" : ""Projeto do CNCFlora com financiamento Fundação Boticário - nº1101_20216""}",urn:catalog:JBRJ:RB:1401023,RB01401023,304,"Bocayuva, M.; Rocha, H.",,,,,,,,,,,,,PRESENT,,,,,,,RB 778077,,,,,,,,,,,,2018-01-17T00:00:00,,,,2018,1,17,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,Grão Mogol,Trilha da Tropa. Parque Estadual Grão Mogol,,,,,,,,,-16.556111,-42.898055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arrojadoa eriocaulis Buining & Brederoo,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Arrojadoa,Arrojadoa,,,eriocaulis,,,SPECIES,,,,SYNONYM,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:02.482Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LATITUDE;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,true,7282760,5623966,6,7707728,220,422,2519,3231933,,7282786,Arrojadoa dinae,Arrojadoa dinae subsp. eriocaulis (Buining & Brederoo) N.P.Taylor & Zappi,Arrojadoa eriocaulis Buining & Brederoo,,EML,2023-06-21T19:33:02.482Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.316_2,Grão Mogol,,,EN,
1987022790,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1401007,,,,,,,,,,CC_BY_4_0,,,2018-12-06T17:58:43Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,"{""project"" : ""Projeto do CNCFlora com financiamento Fundação Boticário - nº1101_20175""}",urn:catalog:JBRJ:RB:1401007,RB01401007,264,"Bocayuva, M.; Rodrigues, M.; Rocha, H.",,,,,,,,,,,,,PRESENT,,,,,,,RB 778061,,,,,,,,,,,,2017-12-11T00:00:00,,,,2017,12,11,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,Grão Mogol,Trilha do Barão. Parque Estadual Grão Mogol,,,,,,,,,-16.498333,-42.910278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discocactus horstii Buining & Brederoo,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Discocactus,Discocactus,,,horstii,,,SPECIES,,,,ACCEPTED,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:02.482Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,3950571,3950571,6,7707728,220,422,2519,8022255,,3950571,Discocactus horstii,Discocactus horstii Buining & Brederoo,Discocactus horstii Buining & Brederoo,,EML,2023-06-21T19:33:02.482Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.316_2,Grão Mogol,,,VU,
1987022779,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1401013,,,,,,,,,,CC_BY_4_0,,,2019-06-17T14:14:42Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,"{""project"" : ""Projeto do CNCFlora com financiamento Fundação Boticário - nº1101_20205""}",urn:catalog:JBRJ:RB:1401013,RB01401013,293,"Bocayuva, M.; Rocha, H.",,,,,,,,,,,,,PRESENT,,,,,,,RB 778067,,,,,,,,,,,,2018-01-16T00:00:00,,,,2018,1,16,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,Grão Mogol,Trilha para a cachoeira véu da noiva. Parque Estadual Grão Mogol,,,,,,,,,-16.596667,-42.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arrojadoa eriocaulis Buining & Brederoo,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Arrojadoa,Arrojadoa,,,eriocaulis,,,SPECIES,,,,SYNONYM,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:03Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7282760,5623966,6,7707728,220,422,2519,3231933,,7282786,Arrojadoa dinae,Arrojadoa dinae subsp. eriocaulis (Buining & Brederoo) N.P.Taylor & Zappi,Arrojadoa eriocaulis Buining & Brederoo,,EML,2023-06-21T19:33:03Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.316_2,Grão Mogol,,,EN,
1987022763,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1401003,,,,,,,,,,CC_BY_4_0,,,2018-12-06T17:58:32Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,"{""project"" : ""Projeto do CNCFlora com financiamento Fundação Boticário - nº1101_20171""}",urn:catalog:JBRJ:RB:1401003,RB01401003,260,"Bocayuva, M.; Rodrigues, M.; Rocha, H.",,,,,,,,,,,,,PRESENT,,,,,,,RB 778057,Flores alvas,,,,,,,,,,,2017-12-10T00:00:00,,,,2017,12,10,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,Cristália,"Lajedo, propriedade do Sr. Luís em Cristália.",,,,,,,,,-16.713056,-42.861389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discocactus pseudoinsignis N.P.Taylor & Zappi,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Discocactus,Discocactus,,,pseudoinsignis,,,SPECIES,,,,ACCEPTED,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:12.730Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,3950225,3950225,6,7707728,220,422,2519,8022255,,3950225,Discocactus pseudoinsignis,Discocactus pseudoinsignis N.P.Taylor & Zappi,Discocactus pseudoinsignis N.P.Taylor & Zappi,,EML,2023-06-21T19:33:12.730Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.225_2,Cristália,,,EN,
1987022751,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1400809,,,,,,,,,,CC_BY_4_0,,,2020-06-07T02:18:21Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,,urn:catalog:JBRJ:RB:1400809,RB01400809,20508,"G. Martinelli; N.Pougy, E. Fernandez, C.Baez",,,,,,,,,,,,,PRESENT,,,,,,,RB 777868,"rupícola, heliófila; caules verdes com espinhos nigrescentes; frutos de cor roxo-escuro.",,,,,,,,,,,2018-10-23T00:00:00,,,,2018,10,23,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,Monte Azul,Pico da Formosa. Campos Rupestres.,,,,,,,,,-15.234722,-42.820278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.R. Gonzaga,,2019-02-05T00:00:00,,,,,,,,,,,,Pilosocereus fulvilanatus (Buining & Brederoo) F.Ritter,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Pilosocereus,Pilosocereus,,,fulvilanatus,,,SPECIES,,,,ACCEPTED,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:02.942Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,7284441,7284441,6,7707728,220,422,2519,3084370,,7284441,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus (Buining & Brederoo) F.Ritter,Pilosocereus fulvilanatus (Buining & Brederoo) Ritter,,EML,2023-06-21T19:33:02.942Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.495_2,Monte Azul,,,NT,
1987022737,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:JBRJ:RB:1401016,,,,,,,,,,CC_BY_4_0,,,2019-06-17T14:03:39Z,,,,,,,,Rio de Janeiro Botanical Garden,,,,,,,Physical Object,,,,,JBRJ,RB,RB - Rio de Janeiro Botanical Garden Herbarium Collection,,PRESERVED_SPECIMEN,,,"{""project"" : ""Projeto do CNCFlora com financiamento Fundação Boticário - nº1101_20209""}",urn:catalog:JBRJ:RB:1401016,RB01401016,297,"Bocayuva, M.; Rocha, H.",,,,,,,,,,,,,PRESENT,,,,,,,RB 778070,,,,,,,,,,,,2018-01-14T00:00:00,,,,2018,1,14,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,Grão Mogol,Serra da Bocaina. Parque Estadual Grão Mogol,,,,,,,,,-16.2225,-42.868056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Micranthocereus violaciflorus Buining,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Micranthocereus,Micranthocereus,,,violaciflorus,,,SPECIES,,,,ACCEPTED,,,4300f8d5-1ae5-49e5-a101-63894b005868,BR,2023-06-21T19:33:11.476Z,,,,,,,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,3942960,3942960,6,7707728,220,422,2519,7280082,,3942960,Micranthocereus violaciflorus,Micranthocereus violaciflorus Buining,Micranthocereus violaciflorus Buining,,EML,2023-06-21T19:33:11.476Z,2023-06-21T19:21:13.767Z,false,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.316_2,Grão Mogol,,,EN,
1931185885,,,,,,,,,,,,,,,,,,,,,,,,,,f1e5d58f-938c-4540-be2d-4f1c86f3e4fb,,,,,,,,,en,CC0_1_0,,,,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1139499,,,,,The New York Botanical Garden,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:15556,http://biocol.org/urn:lsid:biocol.org:col:15556,,NY,NY,Vascular plants,,PRESERVED_SPECIMEN,,,,f1e5d58f-938c-4540-be2d-4f1c86f3e4fb,996953,8800,H. S. Irwin,,,,,,,,,,,,,PRESENT,sheet,,,,,,,,,,,,,,,,,,1965-09-29T00:00:00,,272,272,1965,9,29,29-Sep-65,Gallery.  Gallery forest and adjacent cerrado slopes.,,,,,,,,,,SOUTH_AMERICA,,,,BR,Distrito Federal,,,Brasília. Vicinity of Planaltina,,3117 ft,,,,,,,-15.62,-47.67,,,,,,,,,,,Not on label - Method and source unknown,,,,,,,,,,,,,,,,,,,,,,,,,P. C. Hutchison,,1967-08-01T00:00:00,,,,,,,,,,,,Epiphyllum phyllanthus var. phyllanthus,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Epiphyllum,Epiphyllum,,,phyllanthus,phyllanthus,,VARIETY,,,ICN,SYNONYM,,,d415c253-4d61-4459-9d25-4015b9084fb0,US,2023-06-13T20:38:46.682Z,,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84,StillImage,true,false,7280618,7280625,6,7707728,220,422,2519,3084180,,5384030,Epiphyllum phyllanthus,Epiphyllum phyllanthus subsp. phyllanthus,Epiphyllum phyllanthus (L.) Haw. var. phyllanthus,,EML,2023-06-13T20:38:46.682Z,2023-06-13T19:58:27.308Z,true,,BRA,Brazil,BRA.7_1,Distrito Federal,BRA.7.1_2,Brasília,,,,
1930803992,,,,,,,,,,,,,,,,,,,,,,,,,,d6ce8062-aca1-4fa6-b749-60fac60e3fd9,,,,,,,,,en,CC0_1_0,,,,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=34416,,,,,The New York Botanical Garden,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:15556,http://biocol.org/urn:lsid:biocol.org:col:15556,,NY,NY,Vascular plants,,PRESERVED_SPECIMEN,,,,d6ce8062-aca1-4fa6-b749-60fac60e3fd9,645441,6010-B,G. Eiten,,,,,,,,,,,,,PRESENT,sheet,,,,,,,,,,,,,,,,,,1965-02-10T00:00:00,,41,41,1965,2,10,10-Feb-65,Waste ground,,,,,,,,,,SOUTH_AMERICA,,,,BR,São Paulo,Paraguaçu Paulista Mun.,,Along road (to Borá) ca. 1 km N of city of Paraguaçu Paulista,,1640 ft,,,,,,,-22.4,-50.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opuntia monacantha (Willd.) Haw.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Opuntia,Opuntia,,,monacantha,,,SPECIES,,,ICN,ACCEPTED,,,d415c253-4d61-4459-9d25-4015b9084fb0,US,2023-06-13T20:38:28.055Z,,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84,StillImage,true,false,5384142,5384142,6,7707728,220,422,2519,3084187,,5384142,Opuntia monacantha,Opuntia monacantha (Willd.) Haw.,Opuntia monacantha (Willd.) Haw.,,EML,2023-06-13T20:38:28.055Z,2023-06-13T19:58:27.308Z,true,,BRA,Brazil,BRA.25_1,São Paulo,BRA.25.402_2,Paraguaçu Paulista,,,LC,
1930718905,,,,,,,,,,,,,,,,,,,,,,,,,,d0ca191e-4c0f-434b-a520-31b5de22bad8,,,,,,,,,en,CC0_1_0,,,,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1139493,,,,,The New York Botanical Garden,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:15556,http://biocol.org/urn:lsid:biocol.org:col:15556,,NY,NY,Vascular plants,,PRESERVED_SPECIMEN,,,,d0ca191e-4c0f-434b-a520-31b5de22bad8,996951,5899,H. S. Irwin,,,,,,,,,,,,,PRESENT,sheet,,,,,,,,,,,,,,,,,,1964-09-03T00:00:00,,247,247,1964,9,3,03-Sep-64,Gallery forest.,,,,,,,,,,SOUTH_AMERICA,,,,BR,Distrito Federal,,,"Parque Municipal do Gama, ca. 20 km S of Brasília.",,2296.6-3280.8 ft,,,,,,,-16.01719,-48.0638,5000,,,,,,,,,2008-12,,Google Earth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Epiphyllum phyllanthus (L.) Haw.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Epiphyllum,Epiphyllum,,,phyllanthus,,,SPECIES,,,ICN,ACCEPTED,,,d415c253-4d61-4459-9d25-4015b9084fb0,US,2023-06-13T20:38:35.486Z,850,150,,,,,,,StillImage,true,false,5384030,5384030,6,7707728,220,422,2519,3084180,,5384030,Epiphyllum phyllanthus,Epiphyllum phyllanthus (L.) Haw.,Epiphyllum phyllanthus (L.) Haw.,,EML,2023-06-13T20:38:35.486Z,2023-06-13T19:58:27.308Z,true,,BRA,Brazil,BRA.7_1,Distrito Federal,BRA.7.1_2,Brasília,,,LC,
1930615749,,,,,,,,,,,,,,,,,,,,,,,,,,c97f3a7a-621a-40f3-b56a-49d1afe9ab66,,,,,,,,,en,CC0_1_0,,,,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1139504,,,,,The New York Botanical Garden,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:15556,http://biocol.org/urn:lsid:biocol.org:col:15556,,NY,NY,Vascular plants,,PRESERVED_SPECIMEN,,,,c97f3a7a-621a-40f3-b56a-49d1afe9ab66,996955,27302,H. S. Irwin,,,,,,,,,,,,,PRESENT,sheet,,,,,,,,,,,,,,,,,,1970-03-10T00:00:00,,69,69,1970,3,10,10-Mar-70,Gallery forest.,,,,,,,,,,SOUTH_AMERICA,,,,BR,Minas Gerais,,,Ca. 3 km E. of Cantoni,,2001 ft,,,,,,,-17.57,-44.13,,,,,,,,,,,,Minas Gerais. Político e Rodoviário. Geomapas editora de mapas e guias Ltda. Ediçao ano 2001. Escala 1:1.086.000,,,,,,,,,,,,,,,,,,,,,,,,D. R. Hunt,,1981-01-01T00:00:00,,,,,,,,,,,,Epiphyllum phyllanthus (L.) Haw.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Epiphyllum,Epiphyllum,,,phyllanthus,,,SPECIES,,,ICN,ACCEPTED,,,d415c253-4d61-4459-9d25-4015b9084fb0,US,2023-06-13T20:38:25.241Z,,,,,,,,,StillImage,true,false,5384030,5384030,6,7707728,220,422,2519,3084180,,5384030,Epiphyllum phyllanthus,Epiphyllum phyllanthus (L.) Haw.,Epiphyllum phyllanthus (L.) Haw.,,EML,2023-06-13T20:38:25.241Z,2023-06-13T19:58:27.308Z,true,,BRA,Brazil,BRA.13_1,Minas Gerais,BRA.13.296_2,Francisco Dumont,,,LC,
