id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
"38263040",2018/02/22 7:50 AM -0300,2018-02-22,2018-02-22 10:50:00 UTC,Brasilia,"1205623",gussoni,Carlos Otávio Gussoni,2020-02-03 17:24:48 UTC,2022-10-03 20:17:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38263040,https://inaturalist-open-data.s3.amazonaws.com/photos/60787639/medium.jpeg,,,,"3","1",false,,"Minas Gerais, BR",-16.829512336,-42.8114456889,,,,,"30780",,obscured,true,,,Discocactus pseudoinsignis,Discocactus pseudoinsignis,,Plantae,"191675"
"38263041",2018/02/22 7:56 AM -0300,2018-02-22,2018-02-22 10:56:00 UTC,Brasilia,"1205623",gussoni,Carlos Otávio Gussoni,2020-02-03 17:24:49 UTC,2022-10-03 20:17:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38263041,https://inaturalist-open-data.s3.amazonaws.com/photos/60787650/medium.jpeg,,,,"3","1",false,,"Minas Gerais, BR",-16.9524203861,-42.8599071636,,,,,"30780",,obscured,true,,,Discocactus pseudoinsignis,Discocactus pseudoinsignis,,Plantae,"191675"
"38443052",2020-01-28 11:34:41 AM GMT-03:00,2020-01-28,2020-01-28 14:34:41 UTC,Brasilia,"2399177",mattheusmota,Mattheus Mota,2020-02-08 23:11:51 UTC,2023-03-25 12:09:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38443052,https://inaturalist-open-data.s3.amazonaws.com/photos/61097303/medium.jpeg,,,Discocactus sp.,"7","0",false,"2",Parque Nacional da Chapada dos Veadeiros,-14.0383589871,-47.622971423,"16829",,,,"16829",,open,false,gps,gps,Discocactus catingicola,Discocactus catingicola,,Plantae,"191671"
"38631922",Thu Jan 30 2020 10:38:04 GMT-0300 (GMT-3),2020-01-30,2020-01-30 13:38:04 UTC,Brasilia,"1539685",kfp,,2020-02-14 10:10:27 UTC,2022-06-15 23:05:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38631922,https://inaturalist-open-data.s3.amazonaws.com/photos/61426550/medium.jpg,,,Brasilicereus,"2","0",false,"3","Goiás, BR",-13.8805137178,-47.4536429335,"5",,,,"30994",obscured,open,true,,,Pilosocereus machrisii,Pilosocereus machrisii,Facheiro-do-cerrado,Plantae,"442103"
"39460556",2020/01/25 7:27 PM UTC,2020-01-25,,UTC,"1408680",arneholgersson,Arne Holgersson,2020-03-02 19:30:02 UTC,2023-06-11 17:27:07 UTC,research,CC0,https://www.inaturalist.org/observations/39460556,https://inaturalist-open-data.s3.amazonaws.com/photos/62609925/medium.jpeg,,,,"3","0",false,,"Boa Nova, BA, 45250-000, Brasilien",-16.8662071,-43.008976,"2076",,,,"2076",,open,false,,,Melocactus ernestii,Melocactus ernestii,Coroa-de-frade-agulha,Plantae,"440351"
"39843681",Sun Mar 08 2020 08:31:54 GMT-0300 (GMT-3),2020-03-08,2020-03-08 11:31:54 UTC,Brasilia,"2071624",estevao_santos,,2020-03-11 16:49:48 UTC,2021-02-28 20:24:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39843681,https://inaturalist-open-data.s3.amazonaws.com/photos/63254681/medium.jpg,,,,"3","0",false,"3","Cocalzinho de Goiás, GO, BR",-15.8056466667,-48.8563533333,,,,,,,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,"442118"
"40645197",2020/02/09 8:57 AM EST,2020-02-09,2020-02-09 13:57:00 UTC,Eastern Time (US & Canada),"2195149",ttromblee,Tonya Tromblee,2020-03-24 17:11:57 UTC,2022-04-10 10:47:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40645197,https://inaturalist-open-data.s3.amazonaws.com/photos/64427098/medium.jpeg,,,blue-green cactus,"3","0",false,,"Minas Gerais, BR",-16.9681048747,-43.1346014939,"869",,,,"30780",,obscured,true,,,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"40750631",2019/08/10 2:02 PM -0300,2019-08-10,2019-08-10 17:02:00 UTC,Brasilia,"1538527",leonardobergamini,Leonardo Bergamini,2020-03-26 12:54:42 UTC,2022-01-28 19:45:15 UTC,research,CC-BY,https://www.inaturalist.org/observations/40750631,https://inaturalist-open-data.s3.amazonaws.com/photos/64595375/medium.jpeg,,,,"3","0",false,,"Pirenópolis - GO, Brasil",-15.8053210708,-48.9186269904,"8",,,,"8",,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,"442118"
"40757615",2018/10/26 1:27 PM -0300,2018-10-26,2018-10-26 16:27:00 UTC,Brasilia,"1538527",leonardobergamini,Leonardo Bergamini,2020-03-26 15:33:14 UTC,2023-03-17 02:11:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/40757615,https://inaturalist-open-data.s3.amazonaws.com/photos/64606187/medium.jpeg,,,,"5","1",false,,"Goiás, BR",-13.8772882879,-47.0301836389,"120",,,,"30994",,obscured,true,,,Discocactus catingicola,Discocactus catingicola,,Plantae,"191671"
"40757622",2018/10/26 2:08 PM -0300,2018-10-26,2018-10-26 17:08:00 UTC,Brasilia,"1538527",leonardobergamini,Leonardo Bergamini,2020-03-26 15:33:20 UTC,2022-06-18 18:07:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/40757622,https://inaturalist-open-data.s3.amazonaws.com/photos/64606408/medium.jpeg,,,,"4","1",false,,"Goiás, BR",-13.9589616787,-47.1847224379,"50",,,,"30994",,obscured,true,,,Discocactus catingicola,Discocactus catingicola,,Plantae,"191671"
"40757639",2018/10/25 3:12 PM -0300,2018-10-25,2018-10-25 18:12:00 UTC,Brasilia,"1538527",leonardobergamini,Leonardo Bergamini,2020-03-26 15:33:34 UTC,2022-01-28 19:45:15 UTC,research,CC-BY,https://www.inaturalist.org/observations/40757639,https://inaturalist-open-data.s3.amazonaws.com/photos/64606874/medium.jpeg,,,,"3","0",false,,"Nova Roma - GO, 73820-000, Brasil",-13.9606729449,-46.9891362287,"177",,,,"177",,open,false,,,Pilosocereus machrisii,Pilosocereus machrisii,Facheiro-do-cerrado,Plantae,"442103"
"40883653",2008/03/21 1:57 PM -0300,2008-03-21,2008-03-21 16:57:00 UTC,Brasilia,"1538527",leonardobergamini,Leonardo Bergamini,2020-03-28 14:51:48 UTC,2022-06-18 18:06:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/40883653,https://inaturalist-open-data.s3.amazonaws.com/photos/64816131/medium.jpeg,,,,"4","1",false,,"Goiás, BR",-17.7216367046,-48.6178387249,"5145",,,,"30716",,obscured,true,,,Discocactus catingicola,Discocactus catingicola,,Plantae,"191671"
"41316661",2018/02/20 9:31 AM -0300,2018-02-20,2018-02-20 12:31:00 UTC,Brasilia,"1205623",gussoni,Carlos Otávio Gussoni,2020-04-03 20:11:51 UTC,2022-10-03 20:17:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41316661,https://inaturalist-open-data.s3.amazonaws.com/photos/65531135/medium.jpeg,,,,"3","0",false,,"Minas Gerais, BR",-16.9627875617,-42.8757504228,,,,,"30780",,obscured,true,,,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"42346600",2004/09/06 12:21 PM EDT,2004-09-06,2004-09-06 16:21:00 UTC,Eastern Time (US & Canada),"533473",davidfbird,David Bird,2020-04-16 21:53:28 UTC,2022-04-08 15:41:54 UTC,research,CC0,https://www.inaturalist.org/observations/42346600,https://inaturalist-open-data.s3.amazonaws.com/photos/67233070/medium.jpg,,,,"3","0",false,,"Parque do Rio Preto, Zona Rural, São Gonçalo do Rio Preto - MG, 39185-000, Brazil",-18.1203954,-43.3435386,"214",,,,"214",,open,false,,,Cipocereus minensis,Cipocereus minensis,Tuna-da-lapa,Plantae,"340980"
"42704473",2020-03-14 10:36:59 AM GMT-03:00,2020-03-14,2020-03-14 13:36:59 UTC,Brasilia,"1784762",joselinarodrigues,Joselina Rodrigues,2020-04-20 21:32:02 UTC,2023-04-06 10:50:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42704473,https://inaturalist-open-data.s3.amazonaws.com/photos/67819334/medium.jpeg,,,,"2","0",false,"2","Noivos, Teresina - PI, Brasil",-5.0875699,-42.7887285501,"5",,,,"5",,open,false,gps,gps,Cereus jamacaru jamacaru,Cereus jamacaru jamacaru,Mandacaru,Plantae,"418238"
"47888205",2012/03/03 11:52 PM GMT,2012-03-03,2012-03-03 23:52:00 UTC,London,"270365",malacoderm,Michael Geiser,2020-05-30 19:49:25 UTC,2023-03-15 16:47:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47888205,https://inaturalist-open-data.s3.amazonaws.com/photos/75962047/medium.jpeg,,,,"4","0",false,,"Mato Grosso, BR",-15.656969209,-56.0031508564,"30",,,,"30870",,obscured,true,,,Discocactus heptacanthus,Discocactus heptacanthus,,Plantae,"191672"
"48928061",2020-06-08 2:13:16 PM GMT-03:00,2020-06-08,2020-06-08 17:13:16 UTC,Brasilia,"2359319",adrianowb,Adriano Luiz de Faria,2020-06-08 17:14:12 UTC,2021-05-05 02:29:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48928061,https://inaturalist-open-data.s3.amazonaws.com/photos/77655677/medium.jpeg,,,,"1","0",false,"2","Ipiranga, Ituiutaba - MG, 38302-066, Brasil",-18.9642032186,-49.4559907168,"66",,,,"66",,open,false,gps,gps,Cochineal Nopal Cactus,Opuntia cochenillifera,cacto-palma,Plantae,"165876"
"50335255",2019/06/08 11:03 AM -0300,2019-06-08,2019-06-08 14:03:00 UTC,Brasilia,"3183496",caminhadamineira,Caminhada Mineira,2020-06-20 22:38:14 UTC,2023-02-07 12:01:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50335255,https://inaturalist-open-data.s3.amazonaws.com/photos/79925106/medium.jpeg,,,Photo by Berenice Vilela,"2","0",false,,"Carmo do Cajuru - MG, 35510-000, Brasil",-20.2529787,-44.7194932,"208",,,,"208",,,false,,,Coleocephalocereus estevesii,Coleocephalocereus estevesii,,Plantae,"905569"
"56908061",2020/04/06 3:22 PM -0300,2020-04-06,2020-04-06 18:22:00 UTC,Brasilia,"2328400",tsssss,Tsssss,2020-08-19 04:20:26 UTC,2021-02-28 20:21:15 UTC,research,CC0,https://www.inaturalist.org/observations/56908061,https://inaturalist-open-data.s3.amazonaws.com/photos/90721698/medium.jpeg,,,,"4","0",false,,"Goiás, BR",-13.0825168599,-46.4603390456,"12136",,,,"31045",obscured,open,true,,,Siccobaccatus estevesii,Siccobaccatus estevesii,,Plantae,"443668"
"57358835",2011/10/02 6:08 AM -0430,2011-10-02,,Caracas,"1169",diogoprov,Diogo B. Provete,2020-08-23 18:09:42 UTC,2021-02-28 20:20:44 UTC,research,CC-BY,https://www.inaturalist.org/observations/57358835,https://inaturalist-open-data.s3.amazonaws.com/photos/91482028/medium.jpeg,,,,"2","0",false,,"Pirenópolis - GO, Brasil",-15.7959809168,-48.8370945376,"1657",,,,"1657",,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,"442118"
"57639350",2018-02-25 7:30:33 AM GMT-04:00,2018-02-25,2018-02-25 11:30:33 UTC,Atlantic Time (Canada),"3501338",sclateria,Bradley Davis,2020-08-26 14:29:59 UTC,2022-10-09 00:07:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57639350,https://inaturalist-open-data.s3.amazonaws.com/photos/91959679/medium.jpeg,,,,"3","0",false,"2","Minas Gerais, BR",-16.9878040501,-42.8162440724,,,,,"30780",,obscured,true,gps,gps,Pilosocereus fulvilanatus,Pilosocereus fulvilanatus,Jamacaru-peludo,Plantae,"442098"
"58374760",2020/06/18 1:08 PM -0300,2020-06-18,2020-06-18 16:08:00 UTC,Brasilia,"2328400",tsssss,Tsssss,2020-09-02 23:34:30 UTC,2021-02-28 20:20:29 UTC,research,CC0,https://www.inaturalist.org/observations/58374760,https://inaturalist-open-data.s3.amazonaws.com/photos/93187410/medium.jpeg,,,,"3","0",false,,"Goiás, BR",-13.1860849767,-46.470301324,"12136",,,,"31045",obscured,obscured,true,,,Cereus pierre-braunianus,Cereus pierre-braunianus,Mandacaru-de-Goiás,Plantae,"438222"
"58374761",2020/06/18 1:10 PM -0300,2020-06-18,2020-06-18 16:10:00 UTC,Brasilia,"2328400",tsssss,Tsssss,2020-09-02 23:34:31 UTC,2023-04-23 12:45:39 UTC,research,CC0,https://www.inaturalist.org/observations/58374761,https://inaturalist-open-data.s3.amazonaws.com/photos/93187802/medium.jpeg,,,,"4","0",false,,"Goiás, BR",-13.1724046458,-46.5302870701,"12136",,,,"31045",obscured,open,true,,,Siccobaccatus estevesii,Siccobaccatus estevesii,,Plantae,"443668"
"58385165",2020/06/18 1:59 PM -0300,2020-06-18,2020-06-18 16:59:00 UTC,Brasilia,"2328400",tsssss,Tsssss,2020-09-03 02:04:53 UTC,2023-03-05 01:27:17 UTC,research,CC0,https://www.inaturalist.org/observations/58385165,https://inaturalist-open-data.s3.amazonaws.com/photos/93207641/medium.jpeg,,,,"4","0",false,,"Goiás, BR",-13.0581004337,-46.5652569358,"12136",,,,"31045",obscured,open,true,,,Siccobaccatus estevesii,Siccobaccatus estevesii,,Plantae,"443668"
"59161024",2020/08/03 10:45 AM -0300,2020-08-03,2020-08-03 13:45:00 UTC,Brasilia,"2328400",tsssss,Tsssss,2020-09-10 20:35:52 UTC,2021-01-05 02:03:43 UTC,research,CC0,https://www.inaturalist.org/observations/59161024,https://inaturalist-open-data.s3.amazonaws.com/photos/94509554/medium.jpeg,,,,"2","0",false,,"Goiás, BR",-13.1377932803,-46.4111978231,"12136",,,,"31045",obscured,open,true,,,Tacinga saxatilis,Tacinga saxatilis,Quipá-açú,Plantae,"444205"
"59161028",2020/08/03 11:22 AM -0300,2020-08-03,2020-08-03 14:22:00 UTC,Brasilia,"2328400",tsssss,Tsssss,2020-09-10 20:35:52 UTC,2023-06-26 09:53:25 UTC,research,CC0,https://www.inaturalist.org/observations/59161028,https://inaturalist-open-data.s3.amazonaws.com/photos/94509656/medium.jpeg,,,,"4","0",false,,"Goiás, BR",-13.0221454582,-46.4040780347,"12136",,,,"31045",obscured,obscured,true,,,Cereus pierre-braunianus,Cereus pierre-braunianus,Mandacaru-de-Goiás,Plantae,"438222"
"61025498",2020-09-26 11:08:35 AM GMT-03:00,2020-09-26,2020-09-26 14:08:35 UTC,Brasilia,"2287377",mariaclarascarabelli,Maria Clara Scarabelli,2020-09-27 21:47:20 UTC,2022-12-07 18:29:15 UTC,research,,https://www.inaturalist.org/observations/61025498,https://static.inaturalist.org/photos/97612052/medium.jpeg,,,,"5","0",false,"2","Minas Gerais, BR",-17.9084361123,-43.9881212193,,,,,"30699",,obscured,true,gps,gps,Cipocereus bradei,Cipocereus bradei,Tuna-de-fruto-azul,Plantae,"184186"
"62883145",Sat Oct 17 2020 09:44:35 GMT-0300 (GMT-3),2020-10-17,2020-10-17 12:44:35 UTC,Brasilia,"2761991",gustavogonsioroski,Gustavo Gonsioroski,2020-10-18 11:20:11 UTC,2022-10-20 15:24:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62883145,https://inaturalist-open-data.s3.amazonaws.com/photos/100830964/medium.jpg,,,,"2","0",false,"3","Caxias, MA, BR",-4.89855833,-43.435875,"4",,,,"4",,open,false,,,Cereus jamacaru jamacaru,Cereus jamacaru jamacaru,Mandacaru,Plantae,"418238"
"62928220",2020-10-18 11:52:29 AM GMT-03:00,2020-10-18,2020-10-18 14:52:29 UTC,Brasilia,"2656679",mariacrl,,2020-10-18 19:18:55 UTC,2022-06-19 21:54:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62928220,https://inaturalist-open-data.s3.amazonaws.com/photos/100911475/medium.jpeg,,,,"5","0",false,"2","Buenópolis - MG, 39230-000, Brasil",-17.8718893603,-43.9535676688,"1228",,,,"1228",,open,false,gps,gps,Discocactus placentiformis,Discocactus placentiformis,,Plantae,"191674"
"64695720",2019/02/18 8:58 AM -0300,2019-02-18,2019-02-18 11:58:00 UTC,Brasilia,"3693787",joaosalvadorb,João Salvador,2020-11-11 22:51:41 UTC,2022-04-11 17:35:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64695720,https://inaturalist-open-data.s3.amazonaws.com/photos/104049956/medium.jpg,,,,"3","0",false,,"Botucatu, SP, Brasil",-22.8336776055,-48.3971520147,"244",,,,"244",,open,false,,,Rose Cactus,Pereskia aculeata,ora-pro-nóbis,Plantae,"166500"
"65554847",2019/01/05 5:46 PM -0200,2019-01-05,2019-01-05 19:46:00 UTC,Mid-Atlantic,"3542499",urbinaurbana,Carla Urbina,2020-11-24 23:21:25 UTC,2021-02-28 20:18:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65554847,https://inaturalist-open-data.s3.amazonaws.com/photos/105531535/medium.jpeg,,,,"3","0",false,,"Pirenópolis - GO, Brasil",-15.7266657223,-48.8923788071,"576",,,,"576",,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,"442118"
"65554852",2019/01/05 5:59 PM -0200,2019-01-05,2019-01-05 19:59:00 UTC,Mid-Atlantic,"3542499",urbinaurbana,Carla Urbina,2020-11-24 23:21:26 UTC,2021-02-28 20:18:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65554852,https://inaturalist-open-data.s3.amazonaws.com/photos/105531595/medium.jpeg,,,,"3","0",false,,"Pirenópolis - GO, Brasil",-15.7266657223,-48.8923788071,"576",,,,"576",,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,"442118"
"66212081",2020/12/02 6:56 PM -0200,2020-12-02,2020-12-02 20:56:00 UTC,Mid-Atlantic,"2574609",euqueromorango,Gláucia Dias (Lully),2020-12-06 20:57:00 UTC,2021-05-05 02:28:45 UTC,research,,https://www.inaturalist.org/observations/66212081,https://static.inaturalist.org/photos/106683257/medium.jpg,,,,"1","0",false,,"Brotas, SP, 17380-000, Brasil",-22.2807812,-48.1254845,"2966",,,,"2966",,open,false,,,Cochineal Nopal Cactus,Opuntia cochenillifera,cacto-palma,Plantae,"165876"
"67459267",Sat Jan 02 2021 08:35:39 GMT-0400 (GMT-4),2021-01-02,2021-01-02 12:35:39 UTC,Atlantic Time (Canada),"862579",marcossevergnini,Marcos Severgnini,2021-01-02 15:20:22 UTC,2021-02-28 20:13:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/67459267,https://inaturalist-open-data.s3.amazonaws.com/photos/108995154/medium.jpg,,,,"2","0",false,"3","Aquidauana, MS, BR",-20.45342,-55.557225,"10",,,,"10",,open,false,,,Cereus bicolor,Cereus bicolor,,Plantae,"438210"
"67879199",2021/01/06 12:28 PM -0200,2021-01-06,2021-01-06 14:28:00 UTC,Mid-Atlantic,"1667539",marcia_martins,Márcia Cristina Martins da Silva,2021-01-10 23:16:31 UTC,2023-04-10 10:37:19 UTC,research,CC-BY,https://www.inaturalist.org/observations/67879199,https://static.inaturalist.org/photos/109783388/medium.jpg,,,,"2","0",false,,"Minas Gerais, BR",-20.2347834204,-46.7500021998,"245",,,,"30490",,obscured,true,,,Arthrocereus melanurus melanurus,Arthrocereus melanurus melanurus,Mandacarim-paulista,Plantae,"870569"
"68020989",2020/11/10 11:43 AM -0200,2020-11-10,2020-11-10 13:43:00 UTC,Mid-Atlantic,"3471945",edvard-magalhaes,Edvard Dias Magalhães,2021-01-13 21:28:29 UTC,2021-02-28 20:12:28 UTC,research,,https://www.inaturalist.org/observations/68020989,https://static.inaturalist.org/photos/110041589/medium.jpeg,,,,"3","0",false,,"Diamantina - MG, 39100-000, Brasil",-18.2959896387,-43.7517820828,"4",,,,"4",,open,false,,,Cipocereus minensis,Cipocereus minensis,Tuna-da-lapa,Plantae,"340980"
"68254886",2021-01-16 11:19:50 AM GMT-03:00,2021-01-16,2021-01-16 14:19:50 UTC,Brasilia,"2399177",mattheusmota,Mattheus Mota,2021-01-18 03:53:24 UTC,2023-04-06 10:55:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68254886,https://inaturalist-open-data.s3.amazonaws.com/photos/110471445/medium.jpeg,,,,"3","0",false,"2","Goiás, BR",-15.3218555785,-47.6472752939,,,,,"30899",obscured,open,true,gps,gps,Cereus jamacaru calcirupicola,Cereus jamacaru calcirupicola,Mandacaru-do-calcário,Plantae,"418239"
"68509186",2021/01/08 12:18 PM -0200,2021-01-08,2021-01-08 14:18:00 UTC,Mid-Atlantic,"749284",liuid,Liu Idárraga Orozco,2021-01-23 20:53:52 UTC,2022-08-16 13:29:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68509186,https://inaturalist-open-data.s3.amazonaws.com/photos/222986104/medium.jpg,,,,"2","0",false,,"RPPN Vargem Grande, Pirenópolis - GO, 72980-000, Brasil",-15.805426404,-48.91955495,"168",,,,"168",,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,"442118"
"68513498",2021/01/08 1:36 PM -0200,2021-01-08,2021-01-08 15:36:00 UTC,Mid-Atlantic,"749284",liuid,Liu Idárraga Orozco,2021-01-23 22:12:45 UTC,2021-02-28 19:53:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68513498,https://inaturalist-open-data.s3.amazonaws.com/photos/110948776/medium.jpeg,,,,"2","0",false,,"RPPN Vargem Grande, Pirenópolis - GO, 72980-000, Brasil",-15.8042631834,-48.9183642999,"132",,,,"132",,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,"442118"
"68597374",2018/09/15 3:53 PM BST,2018-09-15,2018-09-15 13:53:00 UTC,London,"1420308",antshrike69,Jonathan Newman,2021-01-25 13:52:18 UTC,2021-04-08 01:03:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68597374,https://inaturalist-open-data.s3.amazonaws.com/photos/111117765/medium.jpeg,,,,"2","0",false,,"Estrada do Alfeirão, s/n Área Rural, Montes Claros - MG, 39400-000, Brazil",-16.709991,-43.936845,"207",,,,"207",,open,false,,,Cochineal Nopal Cactus,Opuntia cochenillifera,cacto-palma,Plantae,"165876"
"68684266",2018-10-12 4:35:28 PM GMT-03:00,2018-10-12,2018-10-12 19:35:28 UTC,Brasilia,"3701004",miguel_teixeira,Miguel Ângelo Teixeira,2021-01-27 14:55:20 UTC,2023-07-05 13:49:39 UTC,research,,https://www.inaturalist.org/observations/68684266,https://static.inaturalist.org/photos/111280490/medium.jpeg,,,,"2","0",false,"2","Santana do Riacho - MG, 35845-000, Brasil",-19.1333333333,-43.6552777778,,,,,,,open,false,gps,gps,Pilosocereus aurisetus,Pilosocereus aurisetus,Facheiro-da-serra,Plantae,"442087"
"68700004",2017/06/14 1:33 PM UTC,2017-06-14,2017-06-14 13:33:00 UTC,UTC,"3954135",marcusborba,Marcus Borba,2021-01-27 22:29:21 UTC,2023-04-10 10:36:43 UTC,research,,https://www.inaturalist.org/observations/68700004,https://static.inaturalist.org/photos/111308874/medium.jpg,,,,"2","0",false,,"Minas Gerais, BR",-20.7178926404,-46.1887536283,"7936",,,,"30453",,obscured,true,,,Arthrocereus melanurus,Arthrocereus melanurus,Mandacarim-melancólico,Plantae,"189493"
